market_slug,timestamp_ms,timestamp_et,time_till_end,seconds_till_end,oracle_btc_price,binance_btc_price,lag,binance_ret1s_x100,binance_ret5s_x100,binance_volume_1s,binance_volume_5s,binance_atr_5s,binance_atr_30s,binance_rvol_30s,binance_volma_30s,binance_volume_spike,binance_vwap_30s,binance_p_vwap_5s,binance_p_vwap_30s,lat_dir_raw_x1000,lat_dir_norm_x1000,up_bid_1_price,up_bid_1_size,up_bid_2_price,up_bid_2_size,up_bid_3_price,up_bid_3_size,up_bid_4_price,up_bid_4_size,up_bid_5_price,up_bid_5_size,up_ask_1_price,up_ask_1_size,up_ask_2_price,up_ask_2_size,up_ask_3_price,up_ask_3_size,up_ask_4_price,up_ask_4_size,up_ask_5_price,up_ask_5_size,down_bid_1_price,down_bid_1_size,down_bid_2_price,down_bid_2_size,down_bid_3_price,down_bid_3_size,down_bid_4_price,down_bid_4_size,down_bid_5_price,down_bid_5_size,down_ask_1_price,down_ask_1_size,down_ask_2_price,down_ask_2_size,down_ask_3_price,down_ask_3_size,down_ask_4_price,down_ask_4_size,down_ask_5_price,down_ask_5_size,pm_up_bid_depth5,pm_up_ask_depth5,pm_up_total_depth5,pm_down_bid_depth5,pm_down_ask_depth5,pm_down_total_depth5,pm_up_spread,pm_down_spread,pm_up_imbalance,pm_down_imbalance,pm_up_microprice,pm_down_microprice,pm_up_bid_slope,pm_up_ask_slope,pm_down_bid_slope,pm_down_ask_slope,pm_up_bid_eatflow,pm_up_ask_eatflow,pm_down_bid_eatflow,pm_down_ask_eatflow
btc-updown-15m-1772974800,1772974803353,2026-03-08 09:00:03.353,14:57,897,,67345.39,,3.0716805167067203,3.070194721938428,106198.3185604,119886.7788988,5.174999999995634,0.71965517241012,0.009652465395071398,4896.177925533334,21.69004480139107,67339.66339904144,0.0035059814298188385,0.008504053435220982,,,0.58,6.66,0.57,185.0,0.56,228.66,0.55,100.0,0.54,284.83,0.59,220.0,0.6,64.99,0.61,10.0,0.62,80.0,0.63,240.0,0.999,317726.17,0.998,609.9,0.995,178.48,0.993,30.0,0.991,8099.0,,,,,,,,,,,805.15,614.99,1420.1399999999999,326643.55,0.0,326643.55,0.010000000000000009,,0.13390229132339065,,0.5802938321715344,,0.23804260075762282,0.4634059090391714,0.9745671390113169,,179.82568101614223,-5027.670309654694,198004.81111075726,-97.09885997022124
btc-updown-15m-1772974800,1772974803354,2026-03-08 09:00:03.354,14:57,897,,67345.39,,3.0716805167067203,3.070194721938428,106198.3185604,119886.7788988,5.174999999995634,0.71965517241012,0.009652465395071398,4896.177925533334,21.69004480139107,67339.66339904144,0.0035059814298188385,0.008504053435220982,,,0.58,6.66,0.57,185.0,0.56,228.66,0.55,100.0,0.54,284.83,0.59,220.0,0.6,64.99,0.61,10.0,0.62,80.0,0.63,240.0,0.41,220.0,0.4,64.99,0.39,10.0,0.38,80.0,0.37,240.0,0.42,6.66,0.43,185.0,0.44,228.66,0.45,100.0,0.46,284.83,805.15,614.99,1420.1399999999999,614.99,805.15,1420.1399999999999,0.010000000000000009,0.010000000000000009,0.13390229132339065,-0.13390229132339065,0.5802938321715344,0.4197061678284655,0.23804260075762282,0.4634059090391714,0.4634059090391714,0.23804260075762282,179.82568101614223,-5027.670309654694,-5028.71759700015,179.86313955031747
btc-updown-15m-1772974800,1772974803390,2026-03-08 09:00:03.390,14:57,897,,67345.39,,3.0716805167067203,3.070194721938428,106198.3185604,119886.7788988,5.174999999995634,0.71965517241012,0.009652465395071398,4896.177925533334,21.69004480139107,67339.66339904144,0.0035059814298188385,0.008504053435220982,,,0.58,169.66,0.57,211.0,0.56,179.66,0.55,100.0,0.54,289.83,0.59,117.0,0.6,64.99,0.61,10.0,0.62,80.0,0.63,240.0,0.41,220.0,0.4,64.99,0.39,10.0,0.38,80.0,0.37,240.0,0.42,6.66,0.43,185.0,0.44,228.66,0.45,100.0,0.46,284.83,950.15,511.99,1462.1399999999999,614.99,805.15,1420.1399999999999,0.010000000000000009,0.010000000000000009,0.2996703462048778,-0.13390229132339065,0.5859185097327845,0.4197061678284655,0.40063147924011994,0.3554561612531495,0.4634059090391714,0.23804260075762282,217.48504394750938,-5005.448600042208,-5028.71759700015,179.86313955031747
btc-updown-15m-1772974800,1772974803391,2026-03-08 09:00:03.391,14:57,897,,67345.39,,3.0716805167067203,3.070194721938428,106198.3185604,119886.7788988,5.174999999995634,0.71965517241012,0.009652465395071398,4896.177925533334,21.69004480139107,67339.66339904144,0.0035059814298188385,0.008504053435220982,,,0.58,169.66,0.57,211.0,0.56,179.66,0.55,100.0,0.54,289.83,0.59,117.0,0.6,64.99,0.61,10.0,0.62,80.0,0.63,240.0,0.41,117.0,0.4,64.99,0.39,10.0,0.38,80.0,0.37,240.0,0.42,169.66,0.43,211.0,0.44,179.66,0.45,100.0,0.46,289.83,950.15,511.99,1462.1399999999999,511.99,950.15,1462.1399999999999,0.010000000000000009,0.010000000000000009,0.2996703462048778,-0.2996703462048778,0.5859185097327845,0.4140814902672155,0.40063147924011994,0.3554561612531495,0.3554561612531495,0.40063147924011994,217.48504394750938,-5005.448600042208,-5005.904576011731,217.50485594872936
btc-updown-15m-1772974800,1772974803654,2026-03-08 09:00:03.654,14:57,897,,67345.39,,3.0716805167067203,3.070194721938428,106198.3185604,119886.7788988,5.174999999995634,0.71965517241012,0.009652465395071398,4896.177925533334,21.69004480139107,67339.66339904144,0.0035059814298188385,0.008504053435220982,,,0.58,179.66,0.57,242.06,0.56,199.66,0.55,100.0,0.54,289.83,0.59,160.05,0.6,64.99,0.61,10.0,0.62,80.0,0.63,230.0,0.41,117.0,0.4,64.99,0.39,10.0,0.38,80.0,0.37,240.0,0.42,169.66,0.43,211.0,0.44,179.66,0.45,100.0,0.46,289.83,1011.21,545.04,1556.25,511.99,950.15,1462.1399999999999,0.010000000000000009,0.010000000000000009,0.2995469879518073,-0.2996703462048778,0.5852886285361042,0.4140814902672155,0.4170449263753325,0.4128871275502716,0.3554561612531495,0.40063147924011994,218.38360504493303,-4661.008777036954,-5005.904576011731,217.50485594872936
btc-updown-15m-1772974800,1772974803656,2026-03-08 09:00:03.656,14:57,897,,67345.39,,3.0716805167067203,3.070194721938428,106198.3185604,119886.7788988,5.174999999995634,0.71965517241012,0.009652465395071398,4896.177925533334,21.69004480139107,67339.66339904144,0.0035059814298188385,0.008504053435220982,,,0.58,179.66,0.57,242.06,0.56,199.66,0.55,100.0,0.54,289.83,0.59,160.05,0.6,64.99,0.61,10.0,0.62,80.0,0.63,230.0,0.41,160.05,0.4,64.99,0.39,10.0,0.38,80.0,0.37,230.0,0.42,179.66,0.43,242.06,0.44,199.66,0.45,100.0,0.46,289.83,1011.21,545.04,1556.25,545.04,1011.21,1556.25,0.010000000000000009,0.010000000000000009,0.2995469879518073,-0.2995469879518073,0.5852886285361042,0.4147113714638956,0.4170449263753325,0.4128871275502716,0.4128871275502716,0.4170449263753325,218.38360504493303,-4661.008777036954,-4660.690881508598,218.3687105929312
btc-updown-15m-1772974800,1772974803715,2026-03-08 09:00:03.715,14:57,897,,67345.39,,,3.070194721938428,106198.3185604,119886.7788988,5.174999999995634,0.71965517241012,0.009652465395071398,4896.177925533334,21.69004480139107,67339.66339904144,0.0035059814298188385,0.008504053435220982,,,0.58,169.41,0.57,252.06,0.56,199.66,0.55,100.0,0.54,299.83,0.59,160.05,0.6,74.99,0.61,10.0,0.62,80.0,0.63,230.0,0.41,160.05,0.4,64.99,0.39,10.0,0.38,80.0,0.37,230.0,0.42,179.66,0.43,242.06,0.44,199.66,0.45,100.0,0.46,289.83,1020.96,555.04,1576.0,545.04,1011.21,1556.25,0.010000000000000009,0.010000000000000009,0.2956345177664975,-0.2995469879518073,0.5851420506283007,0.4147113714638956,0.4128173483779972,0.42346497549726153,0.4128871275502716,0.4170449263753325,217.48541999802734,-4587.321313801734,-4660.690881508598,218.3687105929312
btc-updown-15m-1772974800,1772974803716,2026-03-08 09:00:03.716,14:57,897,,67345.39,,,3.070194721938428,106198.3185604,119886.7788988,5.174999999995634,0.71965517241012,0.009652465395071398,4896.177925533334,21.69004480139107,67339.66339904144,0.0035059814298188385,0.008504053435220982,,,0.58,169.41,0.57,252.06,0.56,199.66,0.55,100.0,0.54,299.83,0.59,160.05,0.6,74.99,0.61,10.0,0.62,80.0,0.63,230.0,0.41,160.05,0.4,74.99,0.39,10.0,0.38,80.0,0.37,230.0,0.42,169.41,0.43,252.06,0.44,199.66,0.45,100.0,0.46,299.83,1020.96,555.04,1576.0,555.04,1020.96,1576.0,0.010000000000000009,0.010000000000000009,0.2956345177664975,-0.2956345177664975,0.5851420506283007,0.4148579493716991,0.4128173483779972,0.42346497549726153,0.42346497549726153,0.4128173483779972,217.48541999802734,-4587.321313801734,-4588.314213621462,217.53249349027647
btc-updown-15m-1772974800,1772974803865,2026-03-08 09:00:03.865,14:57,897,,67345.39,,,3.070194721938428,106198.3185604,119886.7788988,5.174999999995634,0.71965517241012,0.009652465395071398,4896.177925533334,21.69004480139107,67339.66339904144,0.0035059814298188385,0.008504053435220982,,,0.58,74.75,0.57,252.06,0.56,239.66,0.55,110.0,0.54,299.83,0.59,160.05,0.6,74.99,0.61,10.0,0.62,80.0,0.63,230.0,0.41,160.05,0.4,74.99,0.39,10.0,0.38,80.0,0.37,230.0,0.42,169.41,0.43,252.06,0.44,199.66,0.45,100.0,0.46,299.83,976.3,555.04,1531.34,555.04,1020.96,1576.0,0.010000000000000009,0.010000000000000009,0.2750924027322476,-0.2956345177664975,0.5831835604770017,0.4148579493716991,0.33474341903103555,0.42346497549726153,0.42346497549726153,0.4128173483779972,198.88370189211264,-4421.94378067609,-4588.314213621462,217.53249349027647
btc-updown-15m-1772974800,1772974803866,2026-03-08 09:00:03.866,14:57,897,,67345.39,,,3.070194721938428,106198.3185604,119886.7788988,5.174999999995634,0.71965517241012,0.009652465395071398,4896.177925533334,21.69004480139107,67339.66339904144,0.0035059814298188385,0.008504053435220982,,,0.58,74.75,0.57,252.06,0.56,239.66,0.55,110.0,0.54,299.83,0.59,160.05,0.6,74.99,0.61,10.0,0.62,80.0,0.63,230.0,0.41,160.05,0.4,74.99,0.39,10.0,0.38,80.0,0.37,230.0,0.42,74.75,0.43,252.06,0.44,239.66,0.45,110.0,0.46,299.83,976.3,555.04,1531.34,555.04,976.3,1531.34,0.010000000000000009,0.010000000000000009,0.2750924027322476,-0.2750924027322476,0.5831835604770017,0.41681643952299824,0.33474341903103555,0.42346497549726153,0.42346497549726153,0.33474341903103555,198.88370189211264,-4421.94378067609,-4422.4010907002275,198.90427011166133
btc-updown-15m-1772974800,1772974804154,2026-03-08 09:00:04.154,14:56,896,,67345.39,,,3.070194721938428,106198.3185604,119886.7788988,5.174999999995634,0.71965517241012,0.009652465395071398,4896.177925533334,21.69004480139107,67339.66339904144,0.0035059814298188385,0.008504053435220982,,,0.58,138.07,0.57,203.33,0.56,224.66,0.55,110.0,0.54,299.83,0.59,53.0,0.6,74.99,0.61,80.0,0.62,100.0,0.63,230.0,0.41,160.05,0.4,74.99,0.39,10.0,0.38,80.0,0.37,230.0,0.42,74.75,0.43,252.06,0.44,239.66,0.45,110.0,0.46,299.83,975.89,537.99,1513.88,555.04,976.3,1531.34,0.010000000000000009,0.010000000000000009,0.28925674425978276,-0.2750924027322476,0.5872261474852148,0.41681643952299824,0.34983451003699184,0.23790405026115727,0.42346497549726153,0.33474341903103555,185.855964744152,-4138.182248198411,-4422.4010907002275,198.90427011166133
btc-updown-15m-1772974800,1772974804154,2026-03-08 09:00:04.154,14:56,896,,67345.39,,,3.070194721938428,106198.3185604,119886.7788988,5.174999999995634,0.7449999999963828,0.009652465395071398,5065.011647103449,20.967043308011366,67339.66339904144,0.0035059814298188385,0.008504053435220982,,,0.58,138.07,0.57,203.33,0.56,224.66,0.55,110.0,0.54,299.83,0.59,53.0,0.6,74.99,0.61,80.0,0.62,100.0,0.63,230.0,0.41,53.0,0.4,74.99,0.39,80.0,0.38,100.0,0.37,230.0,0.42,138.07,0.43,203.33,0.44,224.66,0.45,110.0,0.46,299.83,975.89,537.99,1513.88,537.99,975.89,1513.88,0.010000000000000009,0.010000000000000009,0.28925674425978276,-0.28925674425978276,0.5872261474852148,0.4127738525147851,0.34983451003699184,0.23790405026115727,0.23790405026115727,0.34983451003699184,185.855964744152,-4138.182248198411,-4138.8825203120305,185.88741569083683
btc-updown-15m-1772974800,1772974804155,2026-03-08 09:00:04.155,14:56,896,,67345.39,,,3.070194721938428,78.1206524,119937.296416,4.139999999996507,0.7193103448240937,0.009652465395071398,4898.78194728,0.01594695441453068,67339.66644310293,0.0035036982690250795,0.0084995325925874,,,0.58,138.07,0.57,203.33,0.56,224.66,0.55,110.0,0.54,299.83,0.59,53.0,0.6,74.99,0.61,80.0,0.62,100.0,0.63,230.0,0.41,53.0,0.4,74.99,0.39,80.0,0.38,100.0,0.37,230.0,0.42,138.07,0.43,203.33,0.44,224.66,0.45,110.0,0.46,299.83,975.89,537.99,1513.88,537.99,975.89,1513.88,0.010000000000000009,0.010000000000000009,0.28925674425978276,-0.28925674425978276,0.5872261474852148,0.4127738525147851,0.34983451003699184,0.23790405026115727,0.23790405026115727,0.34983451003699184,185.855964744152,-4138.182248198411,-4138.8825203120305,185.88741569083683
btc-updown-15m-1772974800,1772974804363,2026-03-08 09:00:04.363,14:56,896,,67345.39,,,3.070194721938428,78.1206524,119937.296416,5.172499999996944,0.7193103448240937,0.009652465395071398,4898.78194728,0.01594695441453068,67339.66644310293,0.0034974403927190423,0.0084995325925874,,,0.58,179.21,0.57,213.33,0.56,224.66,0.55,110.0,0.54,299.83,0.59,23.57,0.6,93.26,0.61,80.0,0.62,100.0,0.63,280.0,0.41,53.0,0.4,74.99,0.39,80.0,0.38,100.0,0.37,230.0,0.42,138.07,0.43,203.33,0.44,224.66,0.45,110.0,0.46,299.83,1027.03,576.83,1603.8600000000001,537.99,975.89,1513.88,0.010000000000000009,0.010000000000000009,0.2806978165176511,-0.28925674425978276,0.5888376565736266,0.4127738525147851,0.3822088936058343,0.2025380094655271,0.23790405026115727,0.34983451003699184,205.17095463045226,-4406.706830219455,-4138.8825203120305,185.88741569083683
btc-updown-15m-1772974800,1772974804364,2026-03-08 09:00:04.364,14:56,896,,67345.39,,,3.070194721938428,78.1206524,119937.296416,5.172499999996944,0.7193103448240937,0.009652465395071398,4898.78194728,0.01594695441453068,67339.66644310293,0.0034974403927190423,0.0084995325925874,,,0.58,179.21,0.57,213.33,0.56,224.66,0.55,110.0,0.54,299.83,0.59,23.57,0.6,93.26,0.61,80.0,0.62,100.0,0.63,280.0,0.41,23.57,0.4,93.26,0.39,80.0,0.38,100.0,0.37,280.0,0.42,179.21,0.43,213.33,0.44,224.66,0.45,110.0,0.46,299.83,1027.03,576.83,1603.8600000000001,576.83,1027.03,1603.8600000000001,0.010000000000000009,0.010000000000000009,0.2806978165176511,-0.2806978165176511,0.5888376565736266,0.4111623434263734,0.3822088936058343,0.2025380094655271,0.2025380094655271,0.3822088936058343,205.17095463045226,-4406.706830219455,-4406.497876471817,205.16122599600294
btc-updown-15m-1772974800,1772974804412,2026-03-08 09:00:04.412,14:56,896,,67345.39,,,3.070194721938428,78.1206524,119937.296416,5.172499999996944,0.7193103448240937,0.009652465395071398,4898.78194728,0.01594695441453068,67339.66644310293,0.0034974403927190423,0.0084995325925874,,,0.58,174.21,0.57,213.33,0.56,224.66,0.55,110.0,0.54,299.83,0.59,23.57,0.6,123.26,0.61,80.0,0.62,100.0,0.63,280.0,0.41,23.57,0.4,93.26,0.39,80.0,0.38,100.0,0.37,280.0,0.42,179.21,0.43,213.33,0.44,224.66,0.45,110.0,0.46,299.83,1022.03,606.83,1628.8600000000001,576.83,1027.03,1603.8600000000001,0.010000000000000009,0.010000000000000009,0.2549022015397271,-0.2806978165176511,0.5888082718171705,0.4111623434263734,0.37918652094361227,0.2419623288235585,0.2025380094655271,0.3822088936058343,234.0522432273459,-4887.787997469419,-4406.497876471817,205.16122599600294
btc-updown-15m-1772974800,1772974804412,2026-03-08 09:00:04.412,14:56,896,,67345.39,,,3.070194721938428,78.1206524,119937.296416,5.172499999996944,0.7193103448240937,0.009652465395071398,4898.78194728,0.01594695441453068,67339.66644310293,0.0034974403927190423,0.0084995325925874,,,0.58,174.21,0.57,213.33,0.56,224.66,0.55,110.0,0.54,299.83,0.59,23.57,0.6,123.26,0.61,80.0,0.62,100.0,0.63,280.0,0.41,23.57,0.4,123.26,0.39,80.0,0.38,100.0,0.37,280.0,0.42,174.21,0.43,213.33,0.44,224.66,0.45,110.0,0.46,299.83,1022.03,606.83,1628.8600000000001,606.83,1022.03,1628.8600000000001,0.010000000000000009,0.010000000000000009,0.2549022015397271,-0.2549022015397271,0.5888082718171705,0.41119172818282945,0.37918652094361227,0.2419623288235585,0.2419623288235585,0.37918652094361227,234.0522432273459,-4887.787997469419,-4887.477379196973,234.03736923864366
btc-updown-15m-1772974800,1772974804518,2026-03-08 09:00:04.518,14:56,896,,67345.39,,,3.070194721938428,78.1206524,119937.296416,5.172499999996944,0.7193103448240937,0.009652465395071398,4898.78194728,0.01594695441453068,67339.66644310293,0.0034974403927190423,0.0084995325925874,,,0.58,157.21,0.57,213.33,0.56,204.66,0.55,110.0,0.54,304.83,0.59,23.57,0.6,123.26,0.61,80.0,0.62,100.0,0.63,289.84,0.41,23.57,0.4,123.26,0.39,80.0,0.38,100.0,0.37,280.0,0.42,174.21,0.43,213.33,0.44,224.66,0.45,110.0,0.46,299.83,990.03,616.67,1606.6999999999998,606.83,1022.03,1628.8600000000001,0.010000000000000009,0.010000000000000009,0.2323769216406299,-0.2549022015397271,0.5886962053324483,0.41119172818282945,0.3742714867226246,0.23810141566802345,0.2419623288235585,0.37918652094361227,304.7036553342718,-100341.9917307839,-4887.477379196973,234.03736923864366
btc-updown-15m-1772974800,1772974804519,2026-03-08 09:00:04.519,14:56,896,,67345.39,,,3.070194721938428,78.1206524,119937.296416,5.172499999996944,0.7193103448240937,0.009652465395071398,4898.78194728,0.01594695441453068,67339.66644310293,0.0034974403927190423,0.0084995325925874,,,0.58,157.21,0.57,213.33,0.56,204.66,0.55,110.0,0.54,304.83,0.59,23.57,0.6,123.26,0.61,80.0,0.62,100.0,0.63,289.84,0.41,23.57,0.4,123.26,0.39,80.0,0.38,100.0,0.37,289.84,0.42,157.21,0.43,213.33,0.44,204.66,0.45,110.0,0.46,304.83,990.03,616.67,1606.6999999999998,616.67,990.03,1606.6999999999998,0.010000000000000009,0.010000000000000009,0.2323769216406299,-0.2323769216406299,0.5886962053324483,0.41130379466755174,0.3742714867226246,0.23810141566802345,0.23810141566802345,0.3742714867226246,304.7036553342718,-100341.9917307839,-100358.7452492467,304.7545299305128
