market_slug,timestamp_ms,timestamp_et,time_till_end,seconds_till_end,oracle_btc_price,binance_btc_price,lag,binance_ret1s_x100,binance_ret5s_x100,binance_volume_1s,binance_volume_5s,binance_atr_5s,binance_atr_30s,binance_rvol_30s,binance_volma_30s,binance_volume_spike,binance_vwap_30s,binance_p_vwap_5s,binance_p_vwap_30s,lat_dir_raw_x1000,lat_dir_norm_x1000,up_bid_1_price,up_bid_1_size,up_bid_2_price,up_bid_2_size,up_bid_3_price,up_bid_3_size,up_bid_4_price,up_bid_4_size,up_bid_5_price,up_bid_5_size,up_ask_1_price,up_ask_1_size,up_ask_2_price,up_ask_2_size,up_ask_3_price,up_ask_3_size,up_ask_4_price,up_ask_4_size,up_ask_5_price,up_ask_5_size,down_bid_1_price,down_bid_1_size,down_bid_2_price,down_bid_2_size,down_bid_3_price,down_bid_3_size,down_bid_4_price,down_bid_4_size,down_bid_5_price,down_bid_5_size,down_ask_1_price,down_ask_1_size,down_ask_2_price,down_ask_2_size,down_ask_3_price,down_ask_3_size,down_ask_4_price,down_ask_4_size,down_ask_5_price,down_ask_5_size,pm_up_bid_depth5,pm_up_ask_depth5,pm_up_total_depth5,pm_down_bid_depth5,pm_down_ask_depth5,pm_down_total_depth5,pm_up_spread,pm_down_spread,pm_up_imbalance,pm_down_imbalance,pm_up_microprice,pm_down_microprice,pm_up_bid_slope,pm_up_ask_slope,pm_down_bid_slope,pm_down_ask_slope,pm_up_bid_eatflow,pm_up_ask_eatflow,pm_down_bid_eatflow,pm_down_ask_eatflow
btc-updown-15m-1772967600,1772968105184,2026-03-08 07:08:25.184,6:35,395,,67538.59,,0.6115396495344901,0.6115396495344901,746.9523329,5791.8783765,2.069999999992433,2.069999999992433,0.00305760475630292,1930.6261255,0.38689641823144383,67534.99262740243,0.005326679485118113,0.005326679485118113,,,0.002,468.51,0.001,8630.97,,,,,,,0.01,511.19,0.015,36.0,0.016,21.0,0.018,12.71,0.02,2047.31,0.99,511.19,0.985,36.0,0.984,21.0,0.982,12.71,0.98,2047.31,0.998,468.51,0.999,8630.97,,,,,,,9099.48,2628.21,11727.689999999999,2628.21,9099.48,11727.689999999999,0.008,0.008000000000000007,0.5517940873266602,-0.5517940873266602,0.0058257425742574255,0.9941742574257425,,0.2081987360218552,0.2081987360218552,,-413.6718011337499,920.0735059330827,921.2610693365633,-414.20573835605927
btc-updown-15m-1772967600,1772968105361,2026-03-08 07:08:25.361,6:35,395,,67538.59,,0.6115396495344901,0.6115396495344901,746.9523329,5791.8783765,2.069999999992433,2.069999999992433,0.00305760475630292,1930.6261255,0.38689641823144383,67534.99262740243,0.005326679485118113,0.005326679485118113,,,0.002,457.08,0.001,9508.97,,,,,,,0.01,511.19,0.015,36.0,0.016,21.0,0.018,12.71,0.02,2047.31,0.99,511.19,0.985,36.0,0.984,21.0,0.982,12.71,0.98,2047.31,0.998,468.51,0.999,8630.97,,,,,,,9966.05,2628.21,12594.259999999998,2628.21,9099.48,11727.689999999999,0.008,0.008000000000000007,0.5826336759761986,-0.5517940873266602,0.005776467307672447,0.9941742574257425,,0.2081987360218552,0.2081987360218552,,-17.594135315103824,732.8886018092601,921.2610693365633,-414.20573835605927
btc-updown-15m-1772967600,1772968105362,2026-03-08 07:08:25.362,6:35,395,,67538.59,,0.6115396495344901,0.6115396495344901,746.9523329,5791.8783765,2.069999999992433,2.069999999992433,0.00305760475630292,1930.6261255,0.38689641823144383,67534.99262740243,0.005326679485118113,0.005326679485118113,,,0.002,457.08,0.001,9508.97,,,,,,,0.01,511.19,0.015,36.0,0.016,21.0,0.018,12.71,0.02,2047.31,0.99,511.19,0.985,36.0,0.984,21.0,0.982,12.71,0.98,2047.31,0.998,457.08,0.999,9508.97,,,,,,,9966.05,2628.21,12594.259999999998,2628.21,9966.05,12594.259999999998,0.008,0.008000000000000007,0.5826336759761986,-0.5826336759761986,0.005776467307672447,0.9942235326923274,,0.2081987360218552,0.2081987360218552,,-17.594135315103824,732.8886018092601,733.5934493037917,-17.61105627985165
btc-updown-15m-1772967600,1772968106177,2026-03-08 07:08:26.177,6:34,394,,67543.15,,0.6751695586179208,1.2867504974479362,15892.6049791,21684.4833556,2.8999999999941792,2.8999999999941792,0.0030438084243454206,5421.1208389,2.9316086933647414,67540.97118350794,0.0032259182150884413,0.0032259182150884413,,,0.002,457.08,0.001,9508.97,,,,,,,0.01,511.19,0.015,36.0,0.016,21.0,0.018,12.71,0.02,2047.31,0.99,511.19,0.985,36.0,0.984,21.0,0.982,12.71,0.98,2047.31,0.998,457.08,0.999,9508.97,,,,,,,9966.05,2628.21,12594.259999999998,2628.21,9966.05,12594.259999999998,0.008,0.008000000000000007,0.5826336759761986,-0.5826336759761986,0.005776467307672447,0.9942235326923274,,0.2081987360218552,0.2081987360218552,,-17.594135315103824,732.8886018092601,733.5934493037917,-17.61105627985165
btc-updown-15m-1772967600,1772968106247,2026-03-08 07:08:26.247,6:34,394,,67543.15,,0.6751695586179208,1.2867504974479362,15892.6049791,21684.4833556,2.8999999999941792,2.8999999999941792,0.0030438084243454206,5421.1208389,2.9316086933647414,67540.97118350794,0.0032259182150884413,0.0032259182150884413,,,0.009,45.4,0.002,457.08,0.001,9508.97,,,,,0.01,481.19,0.015,36.0,0.016,21.0,0.018,12.71,0.02,2077.31,0.99,511.19,0.985,36.0,0.984,21.0,0.982,12.71,0.98,2047.31,0.998,457.08,0.999,9508.97,,,,,,,10011.449999999999,2628.21,12639.66,2628.21,9966.05,12594.259999999998,0.0010000000000000009,0.008000000000000007,0.5841328010405342,-0.5826336759761986,0.009086215081942307,0.9942235326923274,,0.19678412303430853,0.2081987360218552,,-0.949890188670138,555.7703770268383,733.5934493037917,-17.61105627985165
btc-updown-15m-1772967600,1772968106248,2026-03-08 07:08:26.248,6:34,394,,67543.15,,0.6751695586179208,1.2867504974479362,15892.6049791,21684.4833556,2.8999999999941792,2.8999999999941792,0.0030438084243454206,5421.1208389,2.9316086933647414,67540.97118350794,0.0032259182150884413,0.0032259182150884413,,,0.009,45.4,0.002,457.08,0.001,9508.97,,,,,0.01,481.19,0.015,36.0,0.016,21.0,0.018,12.71,0.02,2077.31,0.99,481.19,0.985,36.0,0.984,21.0,0.982,12.71,0.98,2077.31,0.991,45.4,0.998,457.08,0.999,9508.97,,,,,10011.449999999999,2628.21,12639.66,2628.21,10011.449999999999,12639.66,0.0010000000000000009,0.0010000000000000009,0.5841328010405342,-0.5841328010405342,0.009086215081942307,0.9909137849180577,,0.19678412303430853,0.19678412303430853,,-0.949890188670138,555.7703770268383,556.1160727561048,-0.9504810315704957
btc-updown-15m-1772967600,1772968106817,2026-03-08 07:08:26.817,6:34,394,,67543.15,,,1.2867504974479362,15892.6049791,21684.4833556,2.8999999999941792,2.8999999999941792,0.0030438084243454206,5421.1208389,2.9316086933647414,67540.97118350794,0.0032259182150884413,0.0032259182150884413,,,0.009,27.23,0.002,457.08,0.001,9508.97,,,,,0.01,481.19,0.015,36.0,0.016,21.0,0.018,12.71,0.02,2077.31,0.99,481.19,0.985,36.0,0.984,21.0,0.982,12.71,0.98,2077.31,0.991,45.4,0.998,457.08,0.999,9508.97,,,,,9993.279999999999,2628.21,12621.489999999998,2628.21,10011.449999999999,12639.66,0.0010000000000000009,0.0010000000000000009,0.583534115227283,-0.5841328010405342,0.00905355808190079,0.9909137849180577,,0.19678412303430853,0.19678412303430853,,-5.113820976498905,480.9377380350744,556.1160727561048,-0.9504810315704957
btc-updown-15m-1772967600,1772968106818,2026-03-08 07:08:26.818,6:34,394,,67543.15,,,1.2867504974479362,15892.6049791,21684.4833556,2.8999999999941792,2.8999999999941792,0.0030438084243454206,5421.1208389,2.9316086933647414,67540.97118350794,0.0032259182150884413,0.0032259182150884413,,,0.009,27.23,0.002,457.08,0.001,9508.97,,,,,0.01,481.19,0.015,36.0,0.016,21.0,0.018,12.71,0.02,2077.31,0.99,481.19,0.985,36.0,0.984,21.0,0.982,12.71,0.98,2077.31,0.991,27.23,0.998,457.08,0.999,9508.97,,,,,9993.279999999999,2628.21,12621.489999999998,2628.21,9993.279999999999,12621.489999999998,0.0010000000000000009,0.0010000000000000009,0.583534115227283,-0.583534115227283,0.00905355808190079,0.9909464419180991,,0.19678412303430853,0.19678412303430853,,-5.113820976498905,480.9377380350744,481.20927529189294,-5.116708237801154
btc-updown-15m-1772967600,1772968106931,2026-03-08 07:08:26.931,6:34,394,,67543.15,,,1.2867504974479362,15892.6049791,21684.4833556,2.8999999999941792,2.8999999999941792,0.0030438084243454206,5421.1208389,2.9316086933647414,67540.97118350794,0.0032259182150884413,0.0032259182150884413,,,0.009,21.92,0.002,457.08,0.001,9508.97,,,,,0.01,481.19,0.015,36.0,0.016,21.0,0.018,12.71,0.02,2077.31,0.99,481.19,0.985,36.0,0.984,21.0,0.982,12.71,0.98,2077.31,0.991,27.23,0.998,457.08,0.999,9508.97,,,,,9987.97,2628.21,12616.18,2628.21,9993.279999999999,12621.489999999998,0.0010000000000000009,0.0010000000000000009,0.5833588296932986,-0.583534115227283,0.009043569000814931,0.9909464419180991,,0.19678412303430853,0.19678412303430853,,-6.200799778241918,468.305283252098,481.20927529189294,-5.116708237801154
btc-updown-15m-1772967600,1772968106931,2026-03-08 07:08:26.931,6:34,394,,67543.15,,,1.2867504974479362,15892.6049791,21684.4833556,2.8999999999941792,2.8999999999941792,0.0030438084243454206,5421.1208389,2.9316086933647414,67540.97118350794,0.0032259182150884413,0.0032259182150884413,,,0.009,21.92,0.002,457.08,0.001,9508.97,,,,,0.01,481.19,0.015,36.0,0.016,21.0,0.018,12.71,0.02,2077.31,0.99,481.19,0.985,36.0,0.984,21.0,0.982,12.71,0.98,2077.31,0.991,21.92,0.998,457.08,0.999,9508.97,,,,,9987.97,2628.21,12616.18,2628.21,9987.97,12616.18,0.0010000000000000009,0.0010000000000000009,0.5833588296932986,-0.5833588296932986,0.009043569000814931,0.9909564309991851,,0.19678412303430853,0.19678412303430853,,-6.200799778241918,468.305283252098,468.5965741151507,-6.2046567416023946
btc-updown-15m-1772967600,1772968107010,2026-03-08 07:08:27.010,6:33,393,,67543.15,,,1.2867504974479362,15892.6049791,21684.4833556,2.8999999999941792,2.8999999999941792,0.0030438084243454206,5421.1208389,2.9316086933647414,67540.97118350794,0.0032259182150884413,0.0032259182150884413,,,0.009,17.88,0.002,457.08,0.001,9508.97,,,,,0.01,468.69,0.011,12.5,0.015,21.0,0.016,36.0,0.018,12.71,0.99,481.19,0.985,36.0,0.984,21.0,0.982,12.71,0.98,2077.31,0.991,21.92,0.998,457.08,0.999,9508.97,,,,,9983.929999999998,550.9,10534.829999999998,2628.21,9987.97,12616.18,0.0010000000000000009,0.0010000000000000009,0.8954135947139157,-0.5833588296932986,0.009036747025094025,0.9909564309991851,,0.8734616082773643,0.19678412303430853,,-7.0020743947312525,-9.305982743965417,468.5965741151507,-6.2046567416023946
btc-updown-15m-1772967600,1772968107011,2026-03-08 07:08:27.011,6:33,393,,67543.15,,,1.2867504974479362,15892.6049791,21684.4833556,2.8999999999941792,2.8999999999941792,0.0030438084243454206,5421.1208389,2.9316086933647414,67540.97118350794,0.0032259182150884413,0.0032259182150884413,,,0.009,17.88,0.002,457.08,0.001,9508.97,,,,,0.01,468.69,0.011,12.5,0.015,21.0,0.016,36.0,0.018,12.71,0.99,468.69,0.989,12.5,0.985,21.0,0.984,36.0,0.982,12.71,0.991,17.88,0.998,457.08,0.999,9508.97,,,,,9983.929999999998,550.9,10534.829999999998,550.9,9983.929999999998,10534.829999999998,0.0010000000000000009,0.0010000000000000009,0.8954135947139157,-0.8954135947139157,0.009036747025094025,0.9909632529749061,,0.8734616082773643,0.8734616082773643,,-7.0020743947312525,-9.305982743965417,-9.311167015905504,-7.005975181870639
btc-updown-15m-1772967600,1772968107151,2026-03-08 07:08:27.151,6:33,393,,67550.65,,1.1104012768134148,2.397294655200882,1692.7246013,23377.2079569,4.049999999995634,4.049999999995634,0.003956716030136573,4675.44159138,0.36204593046800876,67541.67201873247,0.013292506683937333,0.013292506683937333,,,0.009,17.88,0.002,457.08,0.001,9508.97,,,,,0.01,468.69,0.011,12.5,0.015,21.0,0.016,36.0,0.018,12.71,0.99,468.69,0.989,12.5,0.985,21.0,0.984,36.0,0.982,12.71,0.991,17.88,0.998,457.08,0.999,9508.97,,,,,9983.929999999998,550.9,10534.829999999998,550.9,9983.929999999998,10534.829999999998,0.0010000000000000009,0.0010000000000000009,0.8954135947139157,-0.8954135947139157,0.009036747025094025,0.9909632529749061,,0.8734616082773643,0.8734616082773643,,-7.0020743947312525,-9.305982743965417,-9.311167015905504,-7.005975181870639
btc-updown-15m-1772967600,1772968107263,2026-03-08 07:08:27.263,6:33,393,,67550.65,,1.1104012768134148,2.397294655200882,1692.7246013,23377.2079569,4.049999999995634,4.049999999995634,0.003956716030136573,4675.44159138,0.36204593046800876,67541.67201873247,0.013292506683937333,0.013292506683937333,,,0.009,7.04,0.002,457.08,0.001,9508.97,,,,,0.01,445.4,0.011,36.98,0.016,36.0,0.018,12.71,0.02,2067.31,0.99,468.69,0.989,12.5,0.985,21.0,0.984,36.0,0.982,12.71,0.991,17.88,0.998,457.08,0.999,9508.97,,,,,9973.09,2598.4,12571.49,550.9,9983.929999999998,10534.829999999998,0.0010000000000000009,0.0010000000000000009,0.5866202017421961,-0.8954135947139157,0.00901556007426399,0.9909632529749061,,0.18564501231527092,0.8734616082773643,,-8.940186297948287,428.69731762845043,-9.311167015905504,-7.005975181870639
btc-updown-15m-1772967600,1772968107265,2026-03-08 07:08:27.265,6:33,393,,67550.65,,1.1104012768134148,2.397294655200882,1692.7246013,23377.2079569,4.049999999995634,4.049999999995634,0.003956716030136573,4675.44159138,0.36204593046800876,67541.67201873247,0.013292506683937333,0.013292506683937333,,,0.009,7.04,0.002,457.08,0.001,9508.97,,,,,0.01,445.4,0.011,36.98,0.016,36.0,0.018,12.71,0.02,2067.31,0.99,445.4,0.989,36.98,0.984,36.0,0.982,12.71,0.98,2067.31,0.991,7.04,0.998,457.08,0.999,9508.97,,,,,9973.09,2598.4,12571.49,2598.4,9973.09,12571.49,0.0010000000000000009,0.0010000000000000009,0.5866202017421961,-0.5866202017421961,0.00901556007426399,0.990984439925736,,0.18564501231527092,0.18564501231527092,,-8.940186297948287,428.69731762845043,428.8603908144214,-8.943587076546216
btc-updown-15m-1772967600,1772968107321,2026-03-08 07:08:27.321,6:33,393,,67550.65,,1.1104012768134148,2.397294655200882,1692.7246013,23377.2079569,4.049999999995634,4.049999999995634,0.003956716030136573,4675.44159138,0.36204593046800876,67541.67201873247,0.013292506683937333,0.013292506683937333,,,0.002,429.64,0.001,8630.97,,,,,,,0.01,445.4,0.011,36.98,0.016,36.0,0.018,12.71,0.02,2067.31,0.99,445.4,0.989,36.98,0.984,36.0,0.982,12.71,0.98,2067.31,0.991,7.04,0.998,457.08,0.999,9508.97,,,,,9060.609999999999,2598.4,11659.009999999998,2598.4,9973.09,12571.49,0.008,0.0010000000000000009,0.5542674721095531,-0.5866202017421961,0.005927957579082099,0.990984439925736,,0.18564501231527092,0.18564501231527092,,-221.8284159661537,472.70231109839864,428.8603908144214,-8.943587076546216
btc-updown-15m-1772967600,1772968107322,2026-03-08 07:08:27.322,6:33,393,,67550.65,,1.1104012768134148,2.397294655200882,1692.7246013,23377.2079569,4.049999999995634,4.049999999995634,0.003956716030136573,4675.44159138,0.36204593046800876,67541.67201873247,0.013292506683937333,0.013292506683937333,,,0.002,429.64,0.001,8630.97,,,,,,,0.01,445.4,0.011,36.98,0.016,36.0,0.018,12.71,0.02,2067.31,0.99,445.4,0.989,36.98,0.984,36.0,0.982,12.71,0.98,2067.31,0.998,429.64,0.999,8630.97,,,,,,,9060.609999999999,2598.4,11659.009999999998,2598.4,9060.609999999999,11659.009999999998,0.008,0.008000000000000007,0.5542674721095531,-0.5542674721095531,0.005927957579082099,0.9940720424209178,,0.18564501231527092,0.18564501231527092,,-221.8284159661537,472.70231109839864,472.75241977377783,-221.85193082492327
btc-updown-15m-1772967600,1772968107857,2026-03-08 07:08:27.857,6:33,393,,67550.65,,,2.397294655200882,1692.7246013,23377.2079569,4.049999999995634,4.049999999995634,0.003956716030136573,4675.44159138,0.36204593046800876,67541.67201873247,0.013292506683937333,0.013292506683937333,,,0.002,419.1,0.001,8145.97,,,,,,,0.01,465.4,0.011,36.98,0.016,36.0,0.018,12.71,0.02,2067.31,0.99,445.4,0.989,36.98,0.984,36.0,0.982,12.71,0.98,2067.31,0.998,429.64,0.999,8630.97,,,,,,,8565.07,2618.4,11183.47,2598.4,9060.609999999999,11659.009999999998,0.008,0.008000000000000007,0.5317374660995201,-0.5542674721095531,0.005790616167326173,0.9940720424209178,,0.19186526122823097,0.18564501231527092,,-425.08649447148116,1.5277433583135471,472.75241977377783,-221.85193082492327
btc-updown-15m-1772967600,1772968107858,2026-03-08 07:08:27.858,6:33,393,,67550.65,,,2.397294655200882,1692.7246013,23377.2079569,4.049999999995634,4.049999999995634,0.003956716030136573,4675.44159138,0.36204593046800876,67541.67201873247,0.013292506683937333,0.013292506683937333,,,0.002,419.1,0.001,8145.97,,,,,,,0.01,465.4,0.011,36.98,0.016,36.0,0.018,12.71,0.02,2067.31,0.99,465.4,0.989,36.98,0.984,36.0,0.982,12.71,0.98,2067.31,0.998,419.1,0.999,8145.97,,,,,,,8565.07,2618.4,11183.47,2618.4,8565.07,11183.47,0.008,0.008000000000000007,0.5317374660995201,-0.5317374660995201,0.005790616167326173,0.9942093838326738,,0.19186526122823097,0.19186526122823097,,-425.08649447148116,1.5277433583135471,1.5278441512392273,-425.1145395689851
btc-updown-15m-1772967600,1772968108158,2026-03-08 07:08:28.158,6:32,392,,67561.4,,1.5913984543449988,3.9890746146467704,12239.7145321,31100.115924100002,5.389999999996507,5.389999999996507,0.005316967215468599,5936.153748166667,2.0618931131762106,67548.4515168512,0.019169178357203442,0.019169178357203442,,,0.002,419.1,0.001,8145.97,,,,,,,0.01,465.4,0.011,36.98,0.016,36.0,0.018,12.71,0.02,2067.31,0.99,465.4,0.989,36.98,0.984,36.0,0.982,12.71,0.98,2067.31,0.998,419.1,0.999,8145.97,,,,,,,8565.07,2618.4,11183.47,2618.4,8565.07,11183.47,0.008,0.008000000000000007,0.5317374660995201,-0.5317374660995201,0.005790616167326173,0.9942093838326738,,0.19186526122823097,0.19186526122823097,,-425.08649447148116,1.5277433583135471,1.5278441512392273,-425.1145395689851
btc-updown-15m-1772967600,1772968109152,2026-03-08 07:08:29.152,6:31,391,,67568.17,,1.0020514672585346,4.9915258077123665,5076.8389303,35648.8353757,6.74199999999837,5.619999999997769,0.004913085526078514,5813.394488471429,0.8733002620702766,67550.91153920855,0.022507426972784295,0.02554881999101699,,,0.002,419.1,0.001,8145.97,,,,,,,0.01,465.4,0.011,36.98,0.016,36.0,0.018,12.71,0.02,2067.31,0.99,465.4,0.989,36.98,0.984,36.0,0.982,12.71,0.98,2067.31,0.998,419.1,0.999,8145.97,,,,,,,8565.07,2618.4,11183.47,2618.4,8565.07,11183.47,0.008,0.008000000000000007,0.5317374660995201,-0.5317374660995201,0.005790616167326173,0.9942093838326738,,0.19186526122823097,0.19186526122823097,,-425.08649447148116,1.5277433583135471,1.5278441512392273,-425.1145395689851
